ID,Prob_0,Prob_1
14915,0.9875,0.0125
14916,0.975,0.025
14917,0.975,0.025
14918,0.975,0.025
14919,0.975,0.025
14920,0.9875,0.0125
14921,0.9875,0.0125
14922,0.975,0.025
14923,0.975,0.025
14924,0.975,0.025
14925,0.975,0.025
14926,0.9875,0.0125
14927,0.975,0.025
14928,0.9875,0.0125
14929,0.975,0.025
14930,0.975,0.025
14931,0.975,0.025
14932,0.975,0.025
14933,0.9875,0.0125
14934,0.975,0.025
14935,0.975,0.025
14936,0.975,0.025
14937,0.975,0.025
14938,0.9875,0.0125
14939,0.975,0.025
14940,0.975,0.025
14941,0.975,0.025
14942,0.9875,0.0125
14943,0.975,0.025
14944,0.975,0.025
14945,0.975,0.025
14946,0.9875,0.0125
14947,0.975,0.025
14948,0.975,0.025
14949,0.975,0.025
14950,0.9875,0.0125
14951,0.975,0.025
14952,0.975,0.025
14953,0.9625,0.0375
14954,0.975,0.025
14955,0.975,0.025
14956,0.975,0.025
14957,0.975,0.025
14958,0.975,0.025
14959,0.9125,0.0875
14960,0.9875,0.0125
14961,0.975,0.025
14962,0.95,0.05
14963,0.975,0.025
14964,0.975,0.025
14965,0.975,0.025
14966,0.975,0.025
14967,0.975,0.025
14968,0.975,0.025
14969,0.975,0.025
14970,0.975,0.025
14971,0.975,0.025
14972,0.975,0.025
14973,0.975,0.025
14974,0.975,0.025
14975,0.975,0.025
14976,0.975,0.025
14977,0.975,0.025
14978,0.975,0.025
14979,0.975,0.025
14980,0.975,0.025
14981,0.975,0.025
14982,0.975,0.025
14983,0.975,0.025
14984,0.975,0.025
14985,0.9875,0.0125
14986,0.975,0.025
14987,0.9625,0.0375
14988,0.7125,0.2875
14989,0.975,0.025
14990,0.975,0.025
14991,0.9875,0.0125
14992,0.975,0.025
14993,0.975,0.025
14994,0.975,0.025
14995,0.975,0.025
14996,0.975,0.025
14997,0.975,0.025
14998,0.975,0.025
14999,0.975,0.025
15000,0.9875,0.0125
15001,0.9875,0.0125
15002,0.9875,0.0125
15003,0.975,0.025
15004,0.9875,0.0125
15005,0.975,0.025
15006,0.975,0.025
15007,0.975,0.025
15008,0.9875,0.0125
15009,0.975,0.025
15010,0.975,0.025
15011,0.9875,0.0125
15012,0.975,0.025
15013,0.975,0.025
15014,0.975,0.025
15015,0.975,0.025
15016,0.975,0.025
15017,0.9625,0.0375
15018,0.975,0.025
15019,0.975,0.025
15020,0.975,0.025
15021,0.975,0.025
15022,0.975,0.025
15023,0.975,0.025
15024,0.9875,0.0125
15025,0.975,0.025
15026,1.0,0.0
15027,0.975,0.025
15028,0.975,0.025
15029,0.9875,0.0125
15030,0.975,0.025
15031,0.975,0.025
15032,0.975,0.025
15033,0.975,0.025
15034,0.975,0.025
15035,0.975,0.025
15036,0.975,0.025
15037,0.975,0.025
15038,0.775,0.225
15039,0.9875,0.0125
15040,0.975,0.025
15041,0.975,0.025
15042,0.975,0.025
15043,0.975,0.025
15044,0.975,0.025
15045,0.975,0.025
15046,0.9625,0.0375
15047,0.9875,0.0125
15048,0.975,0.025
15049,0.9625,0.0375
15050,0.9875,0.0125
15051,0.975,0.025
15052,0.9625,0.0375
15053,0.975,0.025
15054,0.975,0.025
15055,0.975,0.025
15056,0.9875,0.0125
15057,0.975,0.025
15058,0.975,0.025
15059,0.9625,0.0375
15060,0.975,0.025
15061,0.9875,0.0125
15062,0.975,0.025
15063,0.975,0.025
15064,0.975,0.025
15065,0.975,0.025
15066,0.975,0.025
15067,0.975,0.025
15068,0.9625,0.0375
15069,0.975,0.025
15070,0.975,0.025
15071,0.9875,0.0125
15072,0.9625,0.0375
15073,0.975,0.025
15074,0.975,0.025
15075,0.9875,0.0125
15076,0.975,0.025
15077,0.975,0.025
15078,0.9875,0.0125
15079,0.975,0.025
15080,0.975,0.025
15081,0.975,0.025
15082,0.975,0.025
15083,0.9375,0.0625
15084,0.975,0.025
15085,0.9375,0.0625
15086,0.9875,0.0125
15087,0.975,0.025
15088,0.9875,0.0125
15089,0.975,0.025
15090,0.975,0.025
15091,0.975,0.025
15092,0.9625,0.0375
15093,0.95,0.05
15094,0.975,0.025
15095,0.975,0.025
15096,0.975,0.025
15097,0.9875,0.0125
15098,0.975,0.025
15099,0.9875,0.0125
15100,0.9875,0.0125
15101,0.975,0.025
15102,0.975,0.025
15103,0.9875,0.0125
15104,0.975,0.025
15105,0.975,0.025
15106,0.9875,0.0125
15107,0.9875,0.0125
15108,0.975,0.025
15109,0.975,0.025
15110,0.975,0.025
15111,0.975,0.025
15112,0.975,0.025
15113,0.975,0.025
15114,0.9875,0.0125
15115,0.9875,0.0125
15116,0.975,0.025
15117,0.9875,0.0125
15118,0.975,0.025
15119,0.975,0.025
15120,0.9875,0.0125
15121,0.9875,0.0125
15122,0.975,0.025
15123,0.975,0.025
15124,0.975,0.025
15125,0.975,0.025
15126,0.975,0.025
15127,0.975,0.025
15128,0.975,0.025
15129,0.975,0.025
15130,0.9625,0.0375
15131,0.975,0.025
15132,0.975,0.025
15133,0.975,0.025
15134,0.975,0.025
15135,0.9875,0.0125
15136,0.975,0.025
15137,0.975,0.025
15138,0.975,0.025
15139,0.975,0.025
15140,0.975,0.025
15141,0.975,0.025
15142,0.9625,0.0375
15143,0.975,0.025
15144,0.975,0.025
15145,0.975,0.025
15146,0.9875,0.0125
15147,0.975,0.025
15148,0.9875,0.0125
15149,0.975,0.025
15150,0.975,0.025
15151,0.975,0.025
15152,0.9875,0.0125
15153,0.975,0.025
15154,0.975,0.025
15155,0.975,0.025
15156,0.975,0.025
15157,0.975,0.025
15158,0.975,0.025
15159,0.975,0.025
15160,0.975,0.025
15161,0.975,0.025
15162,0.975,0.025
15163,0.975,0.025
15164,0.975,0.025
15165,0.975,0.025
15166,0.975,0.025
15167,0.9875,0.0125
15168,0.9875,0.0125
15169,0.975,0.025
15170,0.9625,0.0375
15171,0.975,0.025
15172,0.975,0.025
15173,0.975,0.025
15174,0.975,0.025
15175,0.975,0.025
15176,0.975,0.025
15177,0.9875,0.0125
15178,0.975,0.025
15179,0.975,0.025
15180,0.9875,0.0125
15181,0.975,0.025
15182,0.975,0.025
15183,0.975,0.025
15184,0.9875,0.0125
15185,0.975,0.025
15186,0.975,0.025
15187,0.975,0.025
15188,0.975,0.025
15189,0.9875,0.0125
15190,0.975,0.025
15191,0.85,0.15
15192,0.9875,0.0125
15193,0.9625,0.0375
15194,0.975,0.025
15195,0.95,0.05
15196,0.975,0.025
15197,0.975,0.025
15198,0.975,0.025
15199,0.975,0.025
15200,0.975,0.025
15201,0.975,0.025
15202,0.975,0.025
15203,0.975,0.025
15204,0.975,0.025
15205,0.975,0.025
15206,0.975,0.025
15207,0.975,0.025
15208,0.975,0.025
15209,0.9875,0.0125
15210,0.975,0.025
15211,0.9875,0.0125
15212,0.975,0.025
15213,0.975,0.025
15214,0.975,0.025
15215,0.975,0.025
15216,0.975,0.025
15217,0.975,0.025
15218,0.975,0.025
15219,0.975,0.025
15220,0.975,0.025
15221,0.975,0.025
15222,0.975,0.025
15223,0.975,0.025
15224,0.9875,0.0125
15225,0.975,0.025
15226,0.975,0.025
15227,0.9625,0.0375
15228,0.975,0.025
15229,0.9625,0.0375
15230,0.975,0.025
15231,0.975,0.025
15232,0.975,0.025
15233,0.975,0.025
15234,0.9875,0.0125
15235,0.975,0.025
15236,0.9625,0.0375
15237,0.975,0.025
15238,0.975,0.025
15239,0.975,0.025
15240,0.975,0.025
15241,0.975,0.025
15242,0.9875,0.0125
15243,0.975,0.025
15244,0.9875,0.0125
15245,0.95,0.05
15246,0.975,0.025
15247,0.9875,0.0125
15248,0.975,0.025
15249,0.975,0.025
15250,0.975,0.025
15251,0.975,0.025
15252,0.9625,0.0375
15253,0.9625,0.0375
15254,0.975,0.025
15255,0.9875,0.0125
15256,0.975,0.025
15257,0.975,0.025
15258,0.975,0.025
15259,0.975,0.025
15260,0.975,0.025
15261,0.975,0.025
15262,0.975,0.025
15263,0.975,0.025
15264,0.975,0.025
15265,0.9875,0.0125
15266,0.975,0.025
15267,0.975,0.025
15268,0.975,0.025
15269,0.975,0.025
15270,0.975,0.025
15271,0.975,0.025
15272,0.975,0.025
15273,0.975,0.025
15274,0.975,0.025
15275,0.975,0.025
15276,0.9875,0.0125
15277,0.975,0.025
15278,0.9875,0.0125
15279,0.975,0.025
15280,0.975,0.025
15281,0.9875,0.0125
15282,0.975,0.025
15283,0.975,0.025
15284,0.975,0.025
15285,0.975,0.025
15286,0.975,0.025
15287,0.975,0.025
15288,0.975,0.025
15289,0.9875,0.0125
15290,0.975,0.025
15291,0.975,0.025
15292,0.975,0.025
15293,0.9625,0.0375
15294,0.975,0.025
15295,0.975,0.025
15296,0.975,0.025
15297,0.975,0.025
15298,0.975,0.025
15299,0.975,0.025
15300,0.9875,0.0125
15301,0.9875,0.0125
15302,0.9875,0.0125
15303,0.975,0.025
15304,0.975,0.025
15305,0.9875,0.0125
15306,0.975,0.025
15307,0.9625,0.0375
15308,0.975,0.025
15309,0.975,0.025
15310,0.975,0.025
15311,0.9875,0.0125
15312,0.975,0.025
15313,0.975,0.025
15314,0.975,0.025
15315,0.9625,0.0375
15316,0.975,0.025
15317,0.975,0.025
15318,0.975,0.025
15319,0.975,0.025
15320,0.9875,0.0125
15321,0.9875,0.0125
15322,0.975,0.025
15323,0.975,0.025
15324,0.9875,0.0125
15325,0.975,0.025
15326,0.975,0.025
15327,0.975,0.025
15328,0.975,0.025
15329,0.975,0.025
15330,0.9875,0.0125
15331,0.975,0.025
15332,0.975,0.025
15333,0.975,0.025
15334,0.975,0.025
15335,0.975,0.025
15336,0.975,0.025
15337,0.975,0.025
15338,0.975,0.025
15339,0.975,0.025
15340,0.975,0.025
15341,0.9875,0.0125
15342,0.975,0.025
15343,0.9875,0.0125
15344,0.975,0.025
15345,0.975,0.025
15346,0.95,0.05
15347,0.975,0.025
15348,0.975,0.025
15349,0.975,0.025
15350,0.9875,0.0125
15351,0.9625,0.0375
15352,0.975,0.025
15353,0.975,0.025
15354,0.9625,0.0375
15355,0.975,0.025
15356,0.975,0.025
15357,0.975,0.025
15358,0.975,0.025
15359,0.975,0.025
15360,0.975,0.025
15361,0.975,0.025
15362,0.975,0.025
15363,0.975,0.025
15364,0.9875,0.0125
15365,0.975,0.025
15366,0.975,0.025
15367,0.9875,0.0125
15368,0.975,0.025
15369,0.975,0.025
15370,0.975,0.025
15371,0.975,0.025
15372,0.975,0.025
15373,0.9625,0.0375
15374,0.975,0.025
15375,0.975,0.025
15376,0.975,0.025
15377,0.975,0.025
15378,0.975,0.025
15379,0.975,0.025
15380,0.975,0.025
15381,0.975,0.025
15382,0.975,0.025
15383,0.9875,0.0125
15384,0.975,0.025
15385,0.975,0.025
15386,0.975,0.025
15387,0.975,0.025
15388,0.975,0.025
15389,0.9875,0.0125
15390,0.975,0.025
15391,0.9625,0.0375
15392,0.975,0.025
15393,0.9875,0.0125
15394,0.975,0.025
15395,0.975,0.025
15396,0.975,0.025
15397,0.975,0.025
15398,0.975,0.025
15399,0.975,0.025
15400,0.975,0.025
15401,0.9625,0.0375
15402,0.975,0.025
15403,0.975,0.025
15404,0.975,0.025
15405,0.9875,0.0125
15406,0.975,0.025
15407,0.975,0.025
15408,0.975,0.025
15409,0.975,0.025
15410,0.975,0.025
15411,0.975,0.025
15412,0.975,0.025
15413,0.975,0.025
15414,0.975,0.025
15415,0.9625,0.0375
15416,0.975,0.025
15417,0.975,0.025
15418,0.975,0.025
15419,0.975,0.025
15420,0.975,0.025
15421,0.975,0.025
15422,0.975,0.025
15423,0.975,0.025
15424,0.975,0.025
15425,0.975,0.025
15426,0.975,0.025
15427,0.9875,0.0125
15428,0.975,0.025
15429,0.9625,0.0375
15430,0.9875,0.0125
15431,0.975,0.025
15432,0.975,0.025
15433,0.975,0.025
15434,0.975,0.025
15435,0.975,0.025
15436,0.975,0.025
15437,0.975,0.025
15438,0.975,0.025
15439,0.975,0.025
15440,0.9875,0.0125
15441,0.975,0.025
15442,0.825,0.175
15443,0.975,0.025
15444,0.975,0.025
15445,0.975,0.025
15446,0.975,0.025
15447,0.975,0.025
15448,0.975,0.025
15449,0.9875,0.0125
15450,0.9625,0.0375
15451,0.975,0.025
15452,0.975,0.025
15453,0.975,0.025
15454,0.975,0.025
15455,0.975,0.025
15456,0.975,0.025
15457,0.9875,0.0125
15458,0.9625,0.0375
15459,0.975,0.025
15460,0.975,0.025
15461,0.975,0.025
15462,0.9875,0.0125
15463,0.975,0.025
15464,0.975,0.025
15465,0.975,0.025
15466,0.9125,0.0875
15467,0.975,0.025
15468,0.975,0.025
15469,0.975,0.025
15470,0.9875,0.0125
15471,0.9625,0.0375
15472,0.975,0.025
15473,0.9625,0.0375
15474,0.9875,0.0125
15475,0.975,0.025
15476,0.975,0.025
15477,0.975,0.025
15478,0.9875,0.0125
15479,0.975,0.025
15480,0.975,0.025
15481,0.975,0.025
15482,0.9625,0.0375
15483,0.975,0.025
15484,0.975,0.025
15485,0.975,0.025
15486,0.975,0.025
15487,0.975,0.025
15488,0.975,0.025
15489,0.975,0.025
15490,0.975,0.025
15491,0.975,0.025
15492,0.975,0.025
15493,0.975,0.025
15494,0.9875,0.0125
15495,0.9875,0.0125
15496,0.9875,0.0125
15497,0.975,0.025
15498,0.975,0.025
15499,0.975,0.025
15500,0.975,0.025
15501,0.975,0.025
15502,0.975,0.025
15503,0.9875,0.0125
15504,0.975,0.025
15505,0.975,0.025
15506,0.975,0.025
15507,0.9875,0.0125
15508,0.975,0.025
15509,0.9625,0.0375
15510,0.975,0.025
15511,0.975,0.025
15512,0.975,0.025
15513,0.975,0.025
15514,0.975,0.025
15515,0.975,0.025
15516,0.9875,0.0125
15517,0.975,0.025
15518,0.975,0.025
15519,0.975,0.025
15520,0.9875,0.0125
15521,0.975,0.025
15522,0.975,0.025
15523,0.975,0.025
15524,0.9625,0.0375
15525,0.975,0.025
15526,0.975,0.025
15527,0.9875,0.0125
15528,0.975,0.025
15529,0.9875,0.0125
15530,0.9875,0.0125
15531,0.975,0.025
15532,0.975,0.025
15533,0.975,0.025
15534,0.975,0.025
15535,0.975,0.025
15536,0.975,0.025
15537,0.9875,0.0125
15538,0.9625,0.0375
15539,0.975,0.025
15540,0.975,0.025
15541,0.975,0.025
15542,0.9875,0.0125
15543,0.975,0.025
15544,0.9875,0.0125
15545,0.975,0.025
15546,0.975,0.025
15547,0.9875,0.0125
15548,0.975,0.025
15549,0.975,0.025
15550,0.9875,0.0125
15551,0.975,0.025
15552,0.975,0.025
15553,0.975,0.025
15554,0.975,0.025
15555,0.975,0.025
15556,0.9875,0.0125
15557,0.975,0.025
15558,0.975,0.025
15559,0.975,0.025
15560,0.975,0.025
15561,0.975,0.025
15562,0.975,0.025
15563,0.975,0.025
15564,0.975,0.025
15565,0.9625,0.0375
15566,0.975,0.025
15567,0.9625,0.0375
15568,0.9875,0.0125
15569,0.875,0.125
15570,0.975,0.025
15571,0.9625,0.0375
15572,0.975,0.025
15573,0.9625,0.0375
15574,0.975,0.025
15575,0.975,0.025
15576,0.975,0.025
15577,0.975,0.025
15578,0.9625,0.0375
15579,0.975,0.025
15580,0.9875,0.0125
15581,0.975,0.025
15582,0.9875,0.0125
15583,0.975,0.025
15584,0.975,0.025
15585,0.975,0.025
15586,0.9875,0.0125
15587,0.975,0.025
15588,0.975,0.025
15589,0.975,0.025
15590,0.975,0.025
15591,0.975,0.025
15592,0.975,0.025
15593,0.9625,0.0375
15594,0.975,0.025
15595,0.9875,0.0125
15596,0.9625,0.0375
15597,0.975,0.025
15598,0.975,0.025
15599,0.975,0.025
15600,0.975,0.025
15601,0.975,0.025
15602,0.975,0.025
15603,0.975,0.025
15604,0.975,0.025
15605,0.975,0.025
15606,0.975,0.025
15607,0.975,0.025
15608,0.975,0.025
15609,0.975,0.025
15610,0.975,0.025
15611,0.975,0.025
15612,0.9875,0.0125
15613,0.975,0.025
15614,0.975,0.025
15615,0.975,0.025
15616,0.9875,0.0125
15617,0.9875,0.0125
15618,0.975,0.025
15619,0.975,0.025
15620,0.975,0.025
15621,0.9875,0.0125
15622,0.975,0.025
15623,0.9875,0.0125
15624,0.975,0.025
15625,0.975,0.025
15626,0.975,0.025
15627,0.9875,0.0125
15628,0.9625,0.0375
15629,0.975,0.025
15630,0.975,0.025
15631,0.975,0.025
15632,0.975,0.025
15633,0.975,0.025
15634,0.975,0.025
15635,0.975,0.025
15636,0.975,0.025
15637,0.975,0.025
15638,0.975,0.025
15639,0.9875,0.0125
15640,0.975,0.025
15641,0.975,0.025
15642,0.9875,0.0125
15643,0.9875,0.0125
15644,0.975,0.025
15645,0.975,0.025
15646,0.9875,0.0125
15647,0.975,0.025
15648,0.975,0.025
15649,0.975,0.025
15650,0.975,0.025
15651,0.975,0.025
15652,0.9875,0.0125
15653,0.975,0.025
15654,0.975,0.025
15655,0.975,0.025
15656,0.975,0.025
15657,0.975,0.025
15658,0.975,0.025
15659,0.95,0.05
15660,0.9625,0.0375
15661,0.975,0.025
15662,0.975,0.025
15663,0.975,0.025
15664,0.975,0.025
15665,0.9875,0.0125
15666,0.975,0.025
15667,0.975,0.025
15668,0.975,0.025
15669,0.975,0.025
15670,0.975,0.025
15671,0.9625,0.0375
15672,0.975,0.025
15673,0.975,0.025
15674,0.975,0.025
15675,0.975,0.025
15676,0.975,0.025
15677,0.9875,0.0125
15678,0.975,0.025
15679,0.975,0.025
15680,0.975,0.025
15681,0.975,0.025
15682,0.975,0.025
15683,0.975,0.025
15684,0.975,0.025
15685,0.975,0.025
15686,0.975,0.025
15687,0.9875,0.0125
15688,0.9875,0.0125
15689,0.975,0.025
15690,0.975,0.025
15691,0.975,0.025
15692,0.975,0.025
15693,0.975,0.025
15694,0.9875,0.0125
15695,0.9875,0.0125
15696,0.975,0.025
15697,0.9625,0.0375
15698,0.9625,0.0375
15699,0.975,0.025
15700,0.9625,0.0375
15701,0.975,0.025
15702,0.975,0.025
15703,0.975,0.025
15704,0.975,0.025
15705,0.975,0.025
15706,0.975,0.025
15707,0.975,0.025
15708,0.9875,0.0125
15709,0.9625,0.0375
15710,0.975,0.025
15711,0.9875,0.0125
15712,0.9625,0.0375
15713,0.975,0.025
15714,0.975,0.025
15715,0.975,0.025
15716,0.975,0.025
15717,0.9875,0.0125
15718,0.7375,0.2625
15719,1.0,0.0
15720,0.975,0.025
15721,0.975,0.025
15722,0.975,0.025
15723,0.975,0.025
15724,0.9875,0.0125
15725,0.9875,0.0125
15726,0.9875,0.0125
15727,0.975,0.025
15728,0.975,0.025
15729,0.975,0.025
15730,0.975,0.025
15731,0.975,0.025
15732,0.9875,0.0125
15733,0.975,0.025
15734,0.975,0.025
15735,0.975,0.025
15736,0.975,0.025
15737,0.9625,0.0375
15738,0.975,0.025
15739,0.975,0.025
15740,0.9875,0.0125
15741,0.975,0.025
15742,0.9875,0.0125
15743,0.975,0.025
15744,0.975,0.025
15745,0.975,0.025
15746,0.975,0.025
15747,0.975,0.025
15748,0.975,0.025
15749,0.9625,0.0375
15750,0.9625,0.0375
15751,0.9875,0.0125
15752,0.9875,0.0125
15753,0.975,0.025
15754,0.975,0.025
15755,0.975,0.025
15756,0.975,0.025
15757,0.975,0.025
15758,0.975,0.025
15759,0.9625,0.0375
15760,0.975,0.025
15761,0.975,0.025
15762,0.9875,0.0125
15763,0.975,0.025
15764,0.975,0.025
15765,0.975,0.025
15766,0.975,0.025
15767,0.9875,0.0125
15768,0.975,0.025
15769,0.975,0.025
15770,0.975,0.025
15771,0.9625,0.0375
15772,0.9625,0.0375
15773,0.975,0.025
15774,0.9875,0.0125
15775,0.975,0.025
15776,0.95,0.05
15777,0.9875,0.0125
15778,0.975,0.025
15779,0.975,0.025
15780,0.9875,0.0125
15781,0.975,0.025
15782,0.975,0.025
15783,0.975,0.025
15784,0.975,0.025
15785,0.9875,0.0125
15786,0.975,0.025
15787,0.975,0.025
15788,0.975,0.025
15789,0.975,0.025
15790,0.9875,0.0125
15791,0.9875,0.0125
15792,0.925,0.075
15793,0.975,0.025
15794,0.975,0.025
15795,0.9875,0.0125
15796,0.9875,0.0125
15797,0.975,0.025
15798,0.9875,0.0125
15799,0.975,0.025
15800,0.975,0.025
15801,0.975,0.025
15802,0.975,0.025
15803,0.9625,0.0375
15804,0.975,0.025
15805,0.9875,0.0125
15806,0.9875,0.0125
15807,0.975,0.025
15808,0.9875,0.0125
15809,0.975,0.025
15810,0.9875,0.0125
15811,0.975,0.025
15812,0.975,0.025
15813,0.975,0.025
15814,0.975,0.025
15815,0.975,0.025
15816,0.975,0.025
15817,0.975,0.025
15818,0.9875,0.0125
15819,0.975,0.025
15820,0.95,0.05
15821,0.975,0.025
15822,0.975,0.025
15823,0.975,0.025
15824,0.975,0.025
15825,0.975,0.025
15826,0.975,0.025
15827,0.975,0.025
15828,0.975,0.025
15829,0.975,0.025
15830,0.975,0.025
15831,0.975,0.025
15832,0.975,0.025
15833,1.0,0.0
15834,0.9625,0.0375
15835,0.9625,0.0375
15836,0.975,0.025
15837,0.975,0.025
15838,0.975,0.025
15839,0.9625,0.0375
15840,0.975,0.025
15841,0.975,0.025
15842,0.975,0.025
15843,0.975,0.025
15844,0.975,0.025
15845,0.975,0.025
15846,0.975,0.025
15847,0.975,0.025
15848,0.9875,0.0125
15849,0.975,0.025
15850,0.975,0.025
15851,0.975,0.025
15852,0.975,0.025
15853,0.975,0.025
15854,0.975,0.025
15855,0.975,0.025
15856,0.975,0.025
15857,0.975,0.025
15858,0.975,0.025
15859,0.9875,0.0125
15860,0.975,0.025
15861,0.9875,0.0125
15862,0.975,0.025
15863,0.975,0.025
15864,0.9875,0.0125
15865,0.9375,0.0625
15866,0.9625,0.0375
15867,0.9625,0.0375
15868,0.9875,0.0125
15869,0.9625,0.0375
15870,0.975,0.025
15871,0.975,0.025
15872,0.975,0.025
15873,0.9625,0.0375
15874,0.975,0.025
15875,0.9875,0.0125
15876,0.975,0.025
15877,0.975,0.025
15878,0.9625,0.0375
15879,0.975,0.025
15880,0.9875,0.0125
15881,0.9875,0.0125
15882,0.9875,0.0125
15883,0.975,0.025
15884,0.975,0.025
15885,0.975,0.025
15886,0.9625,0.0375
15887,0.975,0.025
15888,0.975,0.025
15889,0.975,0.025
15890,0.975,0.025
15891,0.975,0.025
15892,0.95,0.05
15893,0.975,0.025
15894,0.9875,0.0125
15895,0.975,0.025
15896,0.975,0.025
15897,0.9625,0.0375
15898,0.975,0.025
15899,0.975,0.025
15900,0.975,0.025
15901,0.975,0.025
15902,0.975,0.025
15903,0.975,0.025
15904,0.975,0.025
15905,0.9625,0.0375
15906,0.9875,0.0125
15907,0.975,0.025
15908,0.9625,0.0375
15909,0.975,0.025
15910,0.975,0.025
15911,0.975,0.025
15912,0.975,0.025
15913,0.9875,0.0125
15914,0.975,0.025
15915,0.9875,0.0125
15916,0.975,0.025
15917,0.9875,0.0125
15918,0.9875,0.0125
15919,0.975,0.025
15920,0.975,0.025
15921,0.975,0.025
15922,0.975,0.025
15923,0.975,0.025
15924,0.975,0.025
15925,0.975,0.025
15926,0.975,0.025
15927,0.975,0.025
15928,0.975,0.025
15929,0.9875,0.0125
15930,0.975,0.025
15931,0.975,0.025
15932,0.975,0.025
15933,0.9625,0.0375
15934,0.975,0.025
15935,0.975,0.025
15936,0.9875,0.0125
15937,0.9875,0.0125
15938,0.975,0.025
15939,0.975,0.025
15940,0.975,0.025
15941,0.975,0.025
15942,0.975,0.025
15943,0.975,0.025
15944,0.975,0.025
15945,0.975,0.025
15946,0.975,0.025
15947,0.975,0.025
15948,0.9625,0.0375
15949,0.975,0.025
15950,0.975,0.025
15951,0.9875,0.0125
15952,0.975,0.025
15953,0.975,0.025
15954,0.975,0.025
15955,0.9875,0.0125
15956,0.9875,0.0125
15957,0.975,0.025
15958,0.975,0.025
15959,0.975,0.025
15960,0.975,0.025
15961,0.975,0.025
15962,0.7875,0.2125
15963,0.975,0.025
15964,0.975,0.025
15965,0.975,0.025
15966,0.9625,0.0375
15967,0.975,0.025
15968,0.975,0.025
15969,0.975,0.025
15970,0.975,0.025
15971,0.975,0.025
15972,0.9625,0.0375
15973,0.95,0.05
15974,0.975,0.025
15975,0.975,0.025
15976,0.975,0.025
15977,0.975,0.025
15978,0.975,0.025
15979,0.9625,0.0375
15980,0.975,0.025
15981,0.975,0.025
15982,0.975,0.025
15983,0.95,0.05
15984,0.975,0.025
15985,0.975,0.025
15986,0.975,0.025
15987,0.9875,0.0125
15988,0.9875,0.0125
15989,0.975,0.025
15990,0.975,0.025
15991,0.9625,0.0375
15992,0.975,0.025
15993,0.975,0.025
15994,0.975,0.025
15995,0.9625,0.0375
15996,0.975,0.025
15997,0.9875,0.0125
15998,0.975,0.025
15999,0.975,0.025
16000,0.975,0.025
16001,0.975,0.025
16002,0.975,0.025
16003,0.975,0.025
16004,0.975,0.025
16005,0.975,0.025
16006,0.975,0.025
16007,0.975,0.025
16008,0.975,0.025
16009,0.9625,0.0375
16010,0.975,0.025
16011,0.975,0.025
16012,0.9875,0.0125
